,Date,User,Tweet
2796,2022-12-19 22:18:25+00:00,CianBar64224864,@RollsonShabbos @MrTwoFooted @HenryJackson87 And Ronaldo won stuff without modric before and after Madrid? It’s really not a strong argument at all even though modric is an all time midfielder.
2797,2022-12-19 22:18:25+00:00,divineson400,@idreezbaba @Cristiano After all the rigging 😅😂
2798,2022-12-19 22:18:24+00:00,anikmukherjee93,"@sheldzreb @JanAageFjortoft I was talking to a friend of mine on this recently. Our generation has had Serena, djoker-nadal-federer, Schumacher, hamilton, brady, messi-ronaldo, sachin-lara-ponting, phelps, boult, tiger woods and so on. 

We are lucky."
2799,2022-12-19 22:18:23+00:00,WassimBenKhate1,@CrewsMat10 The egg is being harder to beat for Messi than Ronaldo ever was.
2800,2022-12-19 22:18:20+00:00,PEAR_50,@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus General Zod- what number does your credit score start with?
2801,2022-12-19 22:18:19+00:00,Somwilllala,"@FIFAWorldCup @Argentina @Budweiser @budfootball Lol... Please just go to the page and search ""Ronaldo's"" name u would see all the praises this same page heaped on Ronaldo.. don't be sentimental"
2802,2022-12-19 22:18:18+00:00,accuratenewsng,Why I prefer Messi to Ronaldo – Wayne Rooney https://t.co/qAhVYMqAFc
2803,2022-12-19 22:18:18+00:00,PresidentRod4,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus The national championship last year had 8 billion viewers alone, so I’m not to surprised"
2804,2022-12-19 22:18:16+00:00,ElizabethHowar3,@EndaJMcDonagh Leave Ronaldo out of it. He’s a fantastic player
2805,2022-12-19 22:18:15+00:00,jiminmvsk,Pessi won a whole word cup but those 12 year old fans still find a way to include Ronaldo… it gives a certain fandom including bts and army everytime their fav finally achieves something 😭😭
2806,2022-12-19 22:18:11+00:00,pranavieee,"@TeamCRonaldo If you can present a logical argument saying that the player with fewer trophies, goal contributions, dribbling ability, set piece ability and about 100 more things, is better than the other. Then fine Ronaldo is the best, till then #Messi𓃵"
2807,2022-12-19 22:18:11+00:00,vchants,@A32357265 @ArsenalLoyall @nocontextfooty Bro I'm looking for a pic of Ronaldo playing a WC final. Do you have onr by any chance?
2808,2022-12-19 22:18:05+00:00,boobielive615,Mbappe at 23 has done more than Messi and Ronaldo did at 23. These are facts. https://t.co/yJFoqxa6ms
2809,2022-12-19 22:18:05+00:00,blaQuabena,@Opresii Ronaldo fans are now liking the egg wotowoto🥹🤣😂😅 shameless fans
2810,2022-12-19 22:18:05+00:00,MatPahomes51,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus ITS CALLED SOCCER
2811,2022-12-19 22:18:04+00:00,Jackiemoonguy,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Makes sense. Wasn't a great match-up for TV. 

Most were predicting a French pre-game surrender"
2812,2022-12-19 22:18:04+00:00,AdrianWapcapIet,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Thank god you tagged Lord (Eric) Pickles, a man with zero championship rings."
2813,2022-12-19 22:18:04+00:00,Amu0003,"@pranaymodi008 @piersmorgan @Cristiano Why CR7 fans are being toxic?
If CR7 was in argentina he would've tried to take every goal for himself resulting in Argentina getting disqualified like Portugal way before finale.
Messi assist his teammates hence he manages to reach final.
Check this site 
https://t.co/UNylietbQW"
2814,2022-12-19 22:18:00+00:00,woodentek,Handmade #Football wooden clock  #InterMilan #Ronaldo - WorldwideShipping https://t.co/JFyXa4gkuR https://t.co/i1L15c5b4j
2815,2022-12-19 22:17:58+00:00,legendazdubce,@StokeyyG2 Ronaldo fans actually going to like the egg post
2816,2022-12-19 22:17:52+00:00,mandytbh,reasons why i think ronaldo is a clown now lmfao just a big baby https://t.co/zroW34V87o
2817,2022-12-19 22:17:50+00:00,castrobillz1,"@gyaigyimii Bruv you no be Ronaldo supporter it’s obvious 
all these your shalaye no concern us"
2818,2022-12-19 22:17:48+00:00,ThabisoL13,@_cokebode_ @abigail_saaka @fikky_ybnl @Cristiano No I want yall Ronaldo fans to know and understand that ur player will Never play in the world cup final let alone win the World cup or even score in the knock out stages of the world cup. Ur Ronaldo has alway just been a poster boi.a media persona but not a real Goat footballer
2819,2022-12-19 22:17:48+00:00,bkandboomsticks,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus We know how to pronounce Aluminium. https://t.co/5sbSwyGZ5D
2820,2022-12-19 22:17:47+00:00,Sanaull54810043,"For me and for millions of others across the world, he’ll always be the greatest player.

Thank you, @Cristiano 🐐
#Ronaldo𓃵 #Ronaldo #FIFAWorldCup    #CristianoRonaldo https://t.co/2pEcpcHDw7"
2821,2022-12-19 22:17:47+00:00,mstfakzan,@Fikirtepeli_83 Come to #Galatasaray @Cristiano #Ronaldo𓃵 King come 🔥❤️🚀💛🦁
2822,2022-12-19 22:17:44+00:00,BayoShaw,@BOHHDDHEEE We know Ronaldo fans if we see dem
2823,2022-12-19 22:17:42+00:00,therealdimeji,"Now Ronaldo is being persecuted 😂😂
If it think it was rigged, say so. Nobody can rig penalty shoutout. https://t.co/n7KbzCYRBs"
2824,2022-12-19 22:17:42+00:00,ernstegan,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Not even close?! 🤣
2825,2022-12-19 22:17:41+00:00,WhicagoWubs,@Issaspambrodie @CFCAaron__ @Evertxn What's in common between pele maradona and messi? They all played for a country who won world cups without them. Portugal rarely even qualified without Ronaldo
2826,2022-12-19 22:17:41+00:00,Indra9904,"@Arch_Ange_lMike @iDanDizzy It is much easier to shine when you're talented. Ronaldo had it much hard, I think that's why most young players look up to him."
2827,2022-12-19 22:17:39+00:00,Zubike1,@TeamCRonaldo What is wrong with all this Ronaldo fans. Una get sense at all?
2828,2022-12-19 22:17:37+00:00,theAneudiVelez,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus If anyone has any complaints, they can address them to Aaron Donald. I’m sure he’ll help you figure out what you can do with your complaint 🤣🤣🤣🤣 https://t.co/lWW2XbLvU2"
2829,2022-12-19 22:17:36+00:00,LandS76377913,Some Won World Cup @sachin_rt @TeamMessi&amp; Some Won World  @ABdeVilliers17 @Cristiano  .. Life isn't same for all. #FIFAWorldCup #Messi𓃵 #CristianoRonaldo #SachinTendulkar https://t.co/eNwgE2Ykpb
2830,2022-12-19 22:17:35+00:00,_Wopre_dodo,@theMadridZone @Romain_Molina We are seeing Cristiano Ronaldo’s story all of over again 🤦🏽‍♂️. This time with Benzema! These coaches🤦🏽‍♂️
2831,2022-12-19 22:17:33+00:00,RenConsults,"@FrankKhalidUK They say show me your friend and i will tell you who you are. Both men have something in common. Hunger for success and Arrogance. 

Unlike Messi. Humility and Success. The difference is clear. 
Ronaldo, Mbappe"
2832,2022-12-19 22:17:28+00:00,JamesonPegweg,@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Obviously you don’t have a reserved bar stall at Beef O’Bradys
2833,2022-12-19 22:17:25+00:00,thompsonmoses75,"@Rendezvuz @JamiiFX @officialnairam1 @Mbappe_Stuff @instablog9ja @equipedefrance @Cristiano I no understand how una people always term the real fact to something else, shey naira never change colour true true nii😂😂"
2834,2022-12-19 22:17:24+00:00,Yumbaldeh1,@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus You must be one of the ones that whacks off!
2835,2022-12-19 22:17:23+00:00,_chicago_joe,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus 114 million are watching UConn and Marshall right now
2836,2022-12-19 22:17:21+00:00,i_am_joojo,Herh a really come see say people really no dey like Ronaldo whaaat
2837,2022-12-19 22:17:16+00:00,calmavinga,@Iscoballzx ronaldo still your goat?
2838,2022-12-19 22:17:14+00:00,EthanSchuen,"@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus It’s because America won the rights to real football in 1776, the birth of the greatest and oldest country on Earth."
2839,2022-12-19 22:17:14+00:00,ghananewsavenue,"NDC youth forum calls for unity and cohesion for 2024 elections

Messi | Ronaldo | Mbappe | #DNBP | World Cup | Qatar | Di Maria | R2bees | Dembele | Drake | Tom Cruise | Waddle  https://t.co/TqW4vWjcBP"
2840,2022-12-19 22:17:10+00:00,ForrestGumpSzn,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Rare L coach that World Cup final was amazing
2841,2022-12-19 22:17:09+00:00,BillionzFritz,"@TotalBale11 @LosB1ancos_ Where from this?
U haven’t heard of Eusebio?
For Christ sake, there was a huge FIGO before y’all got obsessed with Ronaldo.
The fact, Argentina played in WC before them don’t mk dem better every season automatically!
Portugal have better players all round!"
2842,2022-12-19 22:17:09+00:00,Willywesty,@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus what are people that whack off i
2843,2022-12-19 22:17:09+00:00,EmSeels,@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Jens PartyCity just say you never lettered in shit.
2844,2022-12-19 22:17:07+00:00,bbbista_,@Elonmusk_Bfr @nocontextfooty Ronaldo Nazario you mean? Or the fake Ronaldo?
2845,2022-12-19 22:17:06+00:00,MTwawiss,@ronaldowarrior Cry more🤣And didn't u guys celebrate UCL 2017?🤣It was rigged too and Poor ronaldo only won bc 2 offside Goals it was rigged for him🤣 https://t.co/nONWnzaZdU
2846,2022-12-19 22:17:03+00:00,HonestWeenie,@ElPepebigotudo @b7gger @ESPNFC @FIFAWorldCup And yet after all your hard work Ronaldo is still better
2847,2022-12-19 22:16:57+00:00,snow2112,@utdfanseventy are you glad that Ronaldo is leaving? Never understood the initial move myself. But I'm just Forest fan .
2848,2022-12-19 22:16:57+00:00,ReelBoobzIII,@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus You definitely whack off on your water bed
2849,2022-12-19 22:16:56+00:00,gusssr4,"@Realmadrid_134 @Pobben_nigga @laligafrauds Not 1 penalty they got was „against the rules“ every single one was perfectly fine according to the official rulebook, the one in this world cup that actually wasnt a penalty was ronaldo vs ghana…"
2850,2022-12-19 22:16:55+00:00,piqueunitedszn,@UtdEIIis @Maestro_Pedri U should see my thread on Ronaldo in big games
2851,2022-12-19 22:16:55+00:00,hellooooooo0o0o,"@Chijos5 @Yaya42984276 @Penaldo38333665 @LunihanV1 @UTDTrey Messi literally has 38 and Ronaldo has 36, all the while having played 20 games less than Ronaldo"
2852,2022-12-19 22:16:54+00:00,miles_hackett,"@DoreyHimself Again, even numbers alone don't tell the full story. Ronaldo was able to replicate his stats in EPL, La Liga, Serie A, and EPL (with a much worse team the 2nd time around). I'll give you Messi having one more ballon d'Or than him because he stole the other one from Lewandowski."
2853,2022-12-19 22:16:50+00:00,Daily_JK97,"[ INFO] Jungkook is the 4th Most Mentioned People on Social Media during 2022 Qatar World Cup!! 

1. Lionel Messi𓃵  
2) Cristiano Ronaldo 
3) Kylian Mbappe 
4) JUNGKOOK✨
5) Neymar

#JUNGKOOK #정국 @BTS_twt https://t.co/Pq4oGyHfIy"
2854,2022-12-19 22:16:50+00:00,Phantom_God19,"@JaSoridala @FIFAWorldCup Ronaldo fanboys and messi haters after Argentina won 
1. say wc was rigged
2. Can't accept that messi won the wc
3. Cry about fifa"
2855,2022-12-19 22:16:49+00:00,skilsernfr,@KayfabeKT @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus He doesn’t know you little buddy
2856,2022-12-19 22:16:48+00:00,Kc4Tw,"@YacobZhiar @adss__3010 @brfootball You can cry about it but it's over, Ronaldo is a world Cup flop 🤣"
2857,2022-12-19 22:16:48+00:00,ShadowM1670,@_common_W_ Every Ronaldo fan is now Mbappe dickrider cause of Messi. Their goat can’t even fight his battles anymore
2858,2022-12-19 22:16:47+00:00,ThomasF93619148,"@feedthecow78 @Alexbcampbell2 @santiago1998PS @RossXander5 @andy_murray you don't have to imagine anything with Messi, there's no ifs to his career his been and done it, score more goes than anyone bar Ronaldo in big leagues. we don't need to compare him to players who haven't hit his heights because they weren't good enough."
2859,2022-12-19 22:16:46+00:00,sir_atomic1,"@danamoah247 Then u should have staked it. You would have been a millionaire by now.

All those saying this are Ronaldo fans and you're always allowed to bleed."
2860,2022-12-19 22:16:45+00:00,spyertunes,Ppl still gonna try to convince themselves that Ronaldo is STILL better than Messi 😭
2861,2022-12-19 22:16:45+00:00,RealMaxis1,@Dragao110 @TenYaag @Bala_Andres @Nuel_07 @Ogbansiegbe_ @FIFAWorldCup @Argentina @Budweiser @budfootball Tell me again how many goals Ronaldo scored without pens this World Cup? I’m waiting
2862,2022-12-19 22:16:45+00:00,ebrimas81255046,@gyaigyimii @Cristiano Cr7 is the real goat 🐐 ♾️💯💪
2863,2022-12-19 22:16:44+00:00,zakxs3,@Ian47134500 @433 Has Ronaldo got 7 ballon dor’s no
2864,2022-12-19 22:16:43+00:00,JustinP61633600,"Manchester United on Friday announced it has “initiated appropriate steps” after star forward Cristiano Ronaldo made numerous negative statements about the English club team in a recent television interview.
Manchester United, Cristiano Ronaldo appear headed for a divorce
Manc... https://t.co/gwtbeOuieo"
2865,2022-12-19 22:16:40+00:00,EchaSolomon,"@DAMIADENUGA If u get any Ronaldo picture with this cup, send AZA for 200k... Messi my real GOAT 🐐 https://t.co/z6q80oTG7i"
2866,2022-12-19 22:16:38+00:00,newcomerFM,"Update 20.12. #World #Cup #Star #Pass #R9 #Ronaldo: No. of #Credits you should have before Next #Reset -&gt;
#fifamobile #fifamobile22 #fm22 #FM22Mobile
https://t.co/9tLEQcLWCF"
2867,2022-12-19 22:16:37+00:00,iMarK_00,@Lucksville1 did u rest when Ronaldo won the euros and nations league?
2868,2022-12-19 22:16:37+00:00,AttyshannonD,@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus So you finance your waterbed I see.
2869,2022-12-19 22:16:33+00:00,BurntByBateman,@GenZ_Patriot45 @3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus Don't you have a waterbed payment to make general pathetic?
2870,2022-12-19 22:16:32+00:00,smitty927,@3YearLetterman @TeamMessi @Cristiano @AaronDonald97 @atrupar @EricPickles @UKHouseofLords @WaffleHouse @mikepiazza31 @MileyCyrus @billyraycyrus SEC Championship wasn’t put on graphic because number was too large.  Rumor says it was in the zillions.
2871,2022-12-19 22:16:31+00:00,MogfordCharles,To be honest I don’t think it matter if you think Messi or Ronaldo is the GOAT. Generally I find it weird that both sets of fans constantly try to undermine their achievements. Can’t you be happy that you have seen two of the best players ever.
